,Submitted Date,Year,Make,Model,County,ZIP,EV Type,Transaction Type,Reduction_CO2,Reduction_Petroleum,Rebate Amount (USD)
11616,12/13/2018,2018,Mitsubishi,Outlander,Erie,14214,PHEV,Purchase,0.65,232.89,1100
11617,07/24/2018,2018,Mitsubishi,Outlander,Nassau,11596,PHEV,Lease,0.65,232.89,1100
11618,03/14/2019,2019,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11619,10/03/2018,2018,Mitsubishi,Outlander,Schenectady,12309,PHEV,Purchase,0.65,232.89,1100
11620,02/07/2019,2019,Mitsubishi,Outlander,Rensselaer,12154,PHEV,Lease,0.65,232.89,1100
11621,12/10/2018,2018,Mitsubishi,Outlander,Saratoga,12866,PHEV,Purchase,0.65,232.89,1100
11622,10/10/2018,2018,Mitsubishi,Outlander,Suffolk,11773,PHEV,Purchase,0.65,232.89,1100
11623,10/17/2018,2018,Mitsubishi,Outlander,Suffolk,11777,PHEV,Purchase,0.65,232.89,1100
11624,03/09/2019,2019,Mitsubishi,Outlander,Westchester,10704,PHEV,Purchase,0.65,232.89,1100
11625,11/05/2018,2018,Mitsubishi,Outlander,Onondaga,13066,PHEV,Purchase,0.65,232.89,1100
11626,07/23/2019,2019,Mitsubishi,Outlander,Suffolk,11726,PHEV,Lease,0.65,232.89,1100
11627,08/15/2019,2019,Mitsubishi,Outlander,Saratoga,12065,PHEV,Purchase,0.65,232.89,1100
11628,09/03/2019,2019,Mitsubishi,Outlander,Westchester,10567,PHEV,Purchase,0.65,232.89,1100
11629,12/16/2019,2019,Mitsubishi,Outlander,Jefferson,13606,PHEV,Purchase,0.65,232.89,1100
11630,08/20/2019,2019,Mitsubishi,Outlander,Albany,12211,PHEV,Purchase,0.65,232.89,1100
11631,08/21/2019,2019,Mitsubishi,Outlander,Suffolk,11944,PHEV,Purchase,0.65,232.89,1100
11632,10/13/2019,2019,Mitsubishi,Outlander,Suffolk,11967,PHEV,Purchase,0.65,232.89,1100
11633,08/12/2019,2019,Mitsubishi,Outlander,Sullivan,12791,PHEV,Purchase,0.65,232.89,1100
11636,01/31/2018,2018,Mitsubishi,Outlander,Onondaga,13041,PHEV,Purchase,0.65,232.89,1100
11637,02/26/2018,2018,Mitsubishi,Outlander,Kings,11214,PHEV,Purchase,0.65,232.89,1100
11638,01/31/2018,2018,Mitsubishi,Outlander,Schenectady,12309,PHEV,Purchase,0.65,232.89,1100
11639,03/07/2019,2019,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11640,04/10/2019,2019,Mitsubishi,Outlander,Oneida,13440,PHEV,Purchase,0.65,232.89,1100
11641,03/05/2018,2018,Mitsubishi,Outlander,Suffolk,11961,PHEV,Lease,0.65,232.89,1100
11642,11/01/2018,2018,Mitsubishi,Outlander,Oneida,13492,PHEV,Purchase,0.65,232.89,1100
11643,04/16/2018,2018,Mitsubishi,Outlander,Suffolk,11932,PHEV,Purchase,0.65,232.89,1100
11644,03/29/2018,2018,Mitsubishi,Outlander,Albany,12211,PHEV,Lease,0.65,232.89,1100
11645,05/22/2018,2018,Mitsubishi,Outlander,Saratoga,12074,PHEV,Purchase,0.65,232.89,1100
11646,03/25/2018,2018,Mitsubishi,Outlander,Albany,12120,PHEV,Purchase,0.65,232.89,1100
11647,03/30/2018,2018,Mitsubishi,Outlander,Suffolk,11953,PHEV,Purchase,0.65,232.89,1100
11648,07/05/2018,2018,Mitsubishi,Outlander,Albany,12054,PHEV,Purchase,0.65,232.89,1100
11649,03/15/2018,2018,Mitsubishi,Outlander,Suffolk,11961,PHEV,Purchase,0.65,232.89,1100
11650,05/02/2018,2018,Mitsubishi,Outlander,Suffolk,11777,PHEV,Lease,0.65,232.89,1100
11651,04/24/2018,2018,Mitsubishi,Outlander,Suffolk,11787,PHEV,Purchase,0.65,232.89,1100
11652,09/05/2018,2018,Mitsubishi,Outlander,New York,10027,PHEV,Purchase,0.65,232.89,1100
11653,11/28/2018,2018,Mitsubishi,Outlander,Nassau,11510,PHEV,Purchase,0.65,232.89,1100
11654,06/11/2018,2018,Mitsubishi,Outlander,Tompkins,14886,PHEV,Purchase,0.65,232.89,1100
11655,05/24/2018,2018,Mitsubishi,Outlander,Saratoga,12866,PHEV,Lease,0.65,232.89,1100
11656,12/21/2018,2018,Mitsubishi,Outlander,Oneida,13502,PHEV,Purchase,0.65,232.89,1100
11657,08/14/2018,2018,Mitsubishi,Outlander,Nassau,11530,PHEV,Lease,0.65,232.89,1100
11658,11/28/2018,2018,Mitsubishi,Outlander,Suffolk,11786,PHEV,Purchase,0.65,232.89,1100
11659,07/09/2018,2018,Mitsubishi,Outlander,Suffolk,11766,PHEV,Purchase,0.65,232.89,1100
11660,12/21/2019,2019,Mitsubishi,Outlander,Jefferson,13143,PHEV,Purchase,0.65,232.89,1100
11661,06/28/2018,2018,Mitsubishi,Outlander,Onondaga,13078,PHEV,Lease,0.65,232.89,1100
11662,12/17/2018,2018,Mitsubishi,Outlander,Westchester,10601,PHEV,Purchase,0.65,232.89,1100
11663,01/16/2019,2019,Mitsubishi,Outlander,Onondaga,13215,PHEV,Lease,0.65,232.89,1100
11664,08/15/2018,2018,Mitsubishi,Outlander,Erie,14086,PHEV,Purchase,0.65,232.89,1100
11665,01/07/2019,2019,Mitsubishi,Outlander,Nassau,11542,PHEV,Purchase,0.65,232.89,1100
11666,11/21/2018,2018,Mitsubishi,Outlander,Schenectady,12308,PHEV,Lease,0.65,232.89,1100
11667,11/26/2018,2018,Mitsubishi,Outlander,Saratoga,12065,PHEV,Purchase,0.65,232.89,1100
11668,03/12/2019,2019,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11669,12/03/2019,2019,Mitsubishi,Outlander,Oneida,13501,PHEV,Purchase,0.65,232.89,1100
11670,07/18/2019,2019,Mitsubishi,Outlander,Schenectady,12309,PHEV,Purchase,0.65,232.89,1100
11671,10/29/2018,2018,Mitsubishi,Outlander,Suffolk,11733,PHEV,Purchase,0.65,232.89,1100
11672,11/19/2019,2019,Mitsubishi,Outlander,Suffolk,11747,PHEV,Lease,0.65,232.89,1100
11673,10/02/2019,2019,Mitsubishi,Outlander,Clinton,12919,PHEV,Purchase,0.65,232.89,1100
11674,11/12/2019,2019,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11675,04/19/2019,2019,Mitsubishi,Outlander,Suffolk,11746,PHEV,Lease,0.65,232.89,1100
11676,08/03/2019,2019,Mitsubishi,Outlander,Westchester,10594,PHEV,Lease,0.65,232.89,1100
11677,10/30/2019,2019,Mitsubishi,Outlander,Suffolk,11715,PHEV,Lease,0.65,232.89,1100
11678,08/05/2019,2019,Mitsubishi,Outlander,Suffolk,11743,PHEV,Lease,0.65,232.89,1100
11679,09/03/2019,2019,Mitsubishi,Outlander,Putnam,10512,PHEV,Purchase,0.65,232.89,1100
11680,12/22/2019,2019,Mitsubishi,Outlander,Suffolk,11720,PHEV,Purchase,0.65,232.89,1100
11681,12/13/2019,2019,Mitsubishi,Outlander,Columbia,12029,PHEV,Purchase,0.65,232.89,1100
11682,10/22/2019,2019,Mitsubishi,Outlander,Nassau,11580,PHEV,Purchase,0.65,232.89,1100
11684,03/26/2018,2018,Mitsubishi,Outlander,Albany,12208,PHEV,Lease,0.65,232.89,1100
11685,02/12/2018,2018,Mitsubishi,Outlander,New York,10025,PHEV,Purchase,0.65,232.89,1100
11686,11/13/2018,2018,Mitsubishi,Outlander,Niagara,14304,PHEV,Purchase,0.65,232.89,1100
11687,01/26/2018,2018,Mitsubishi,Outlander,Rensselaer,12198,PHEV,Purchase,0.65,232.89,1100
11688,10/01/2018,2018,Mitsubishi,Outlander,Erie,14212,PHEV,Lease,0.65,232.89,1100
11689,11/15/2019,2019,Mitsubishi,Outlander,Oneida,13316,PHEV,Purchase,0.65,232.89,1100
11690,05/08/2018,2018,Mitsubishi,Outlander,Niagara,14094,PHEV,Purchase,0.65,232.89,1100
11691,02/12/2018,2018,Mitsubishi,Outlander,Suffolk,11782,PHEV,Purchase,0.65,232.89,1100
11692,04/20/2018,2018,Mitsubishi,Outlander,Suffolk,11757,PHEV,Purchase,0.65,232.89,1100
11693,12/31/2018,2018,Mitsubishi,Outlander,Ontario,14425,PHEV,Purchase,0.65,232.89,1100
11694,08/14/2018,2018,Mitsubishi,Outlander,Suffolk,11780,PHEV,Purchase,0.65,232.89,1100
11695,10/10/2018,2018,Mitsubishi,Outlander,Jefferson,13601,PHEV,Purchase,0.65,232.89,1100
11696,05/18/2018,2018,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11697,05/23/2018,2018,Mitsubishi,Outlander,Onondaga,13063,PHEV,Purchase,0.65,232.89,1100
11698,11/07/2018,2018,Mitsubishi,Outlander,Suffolk,11790,PHEV,Purchase,0.65,232.89,1100
11699,06/26/2018,2018,Mitsubishi,Outlander,Columbia,12184,PHEV,Lease,0.65,232.89,1100
11700,09/29/2018,2018,Mitsubishi,Outlander,Fulton,12117,PHEV,Lease,0.65,232.89,1100
11701,07/30/2018,2018,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11702,12/05/2018,2018,Mitsubishi,Outlander,Nassau,11801,PHEV,Lease,0.65,232.89,1100
11703,06/20/2018,2018,Mitsubishi,Outlander,Saratoga,12020,PHEV,Purchase,0.65,232.89,1100
11704,08/18/2018,2018,Mitsubishi,Outlander,Queens,11102,PHEV,Purchase,0.65,232.89,1100
11705,08/23/2018,2018,Mitsubishi,Outlander,Suffolk,11746,PHEV,Lease,0.65,232.89,1100
11706,08/21/2018,2018,Mitsubishi,Outlander,Onondaga,13063,PHEV,Purchase,0.65,232.89,1100
11707,11/06/2018,2018,Mitsubishi,Outlander,Erie,14051,PHEV,Lease,0.65,232.89,1100
11708,12/28/2018,2018,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11709,06/12/2019,2019,Mitsubishi,Outlander,Erie,14033,PHEV,Purchase,0.65,232.89,1100
11710,07/12/2018,2018,Mitsubishi,Outlander,Albany,12203,PHEV,Lease,0.65,232.89,1100
11711,09/11/2018,2018,Mitsubishi,Outlander,Kings,11223,PHEV,Purchase,0.65,232.89,1100
11712,12/17/2018,2018,Mitsubishi,Outlander,Westchester,10601,PHEV,Purchase,0.65,232.89,1100
11713,06/03/2019,2019,Mitsubishi,Outlander,Cayuga,13021,PHEV,Purchase,0.65,232.89,1100
11714,10/30/2018,2018,Mitsubishi,Outlander,Kings,11225,PHEV,Purchase,0.65,232.89,1100
11715,09/03/2019,2019,Mitsubishi,Outlander,Suffolk,11776,PHEV,Purchase,0.65,232.89,1100
11716,09/17/2019,2019,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11717,08/21/2019,2019,Mitsubishi,Outlander,Suffolk,11952,PHEV,Purchase,0.65,232.89,1100
11718,10/11/2019,2019,Mitsubishi,Outlander,Saratoga,12833,PHEV,Purchase,0.65,232.89,1100
11719,09/14/2019,2019,Mitsubishi,Outlander,Suffolk,11733,PHEV,Purchase,0.65,232.89,1100
11720,12/13/2019,2019,Mitsubishi,Outlander,Schenectady,12306,PHEV,Purchase,0.65,232.89,1100
11722,02/02/2018,2018,Mitsubishi,Outlander,Oneida,13042,PHEV,Lease,0.65,232.89,1100
11723,02/15/2018,2018,Mitsubishi,Outlander,Suffolk,11955,PHEV,Purchase,0.65,232.89,1100
11724,03/15/2019,2019,Mitsubishi,Outlander,Suffolk,11953,PHEV,Purchase,0.65,232.89,1100
11725,03/29/2018,2018,Mitsubishi,Outlander,Albany,12208,PHEV,Lease,0.65,232.89,1100
11726,08/11/2018,2018,Mitsubishi,Outlander,Schoharie,12160,PHEV,Purchase,0.65,232.89,1100
11727,12/28/2018,2018,Mitsubishi,Outlander,Suffolk,11747,PHEV,Purchase,0.65,232.89,1100
11728,03/06/2018,2018,Mitsubishi,Outlander,Jefferson,13640,PHEV,Purchase,0.65,232.89,1100
11729,03/01/2019,2019,Mitsubishi,Outlander,Suffolk,11763,PHEV,Purchase,0.65,232.89,1100
11730,02/22/2018,2018,Mitsubishi,Outlander,Oneida,13502,PHEV,Lease,0.65,232.89,1100
11731,02/10/2018,2018,Mitsubishi,Outlander,Nassau,11710,PHEV,Purchase,0.65,232.89,1100
11732,03/09/2018,2018,Mitsubishi,Outlander,Rensselaer,12061,PHEV,Purchase,0.65,232.89,1100
11733,05/11/2018,2018,Mitsubishi,Outlander,Suffolk,11720,PHEV,Purchase,0.65,232.89,1100
11734,05/10/2018,2018,Mitsubishi,Outlander,Queens,11368,PHEV,Purchase,0.65,232.89,1100
11735,07/17/2018,2018,Mitsubishi,Outlander,Queens,11372,PHEV,Purchase,0.65,232.89,1100
11736,07/13/2018,2018,Mitsubishi,Outlander,Essex,12993,PHEV,Purchase,0.65,232.89,1100
11737,08/24/2018,2018,Mitsubishi,Outlander,Erie,14217,PHEV,Purchase,0.65,232.89,1100
11738,06/18/2018,2018,Mitsubishi,Outlander,Jefferson,13636,PHEV,Purchase,0.65,232.89,1100
11739,01/07/2019,2019,Mitsubishi,Outlander,Suffolk,11741,PHEV,Purchase,0.65,232.89,1100
11740,06/19/2018,2018,Mitsubishi,Outlander,Suffolk,11730,PHEV,Purchase,0.65,232.89,1100
11741,07/25/2018,2018,Mitsubishi,Outlander,Suffolk,11763,PHEV,Purchase,0.65,232.89,1100
11742,01/03/2019,2019,Mitsubishi,Outlander,Suffolk,11743,PHEV,Purchase,0.65,232.89,1100
11743,06/26/2018,2018,Mitsubishi,Outlander,Rockland,10920,PHEV,Lease,0.65,232.89,1100
11744,07/26/2018,2018,Mitsubishi,Outlander,Suffolk,11787,PHEV,Purchase,0.65,232.89,1100
11745,09/01/2018,2018,Mitsubishi,Outlander,Erie,14127,PHEV,Purchase,0.65,232.89,1100
11746,06/02/2018,2018,Mitsubishi,Outlander,Nassau,11710,PHEV,Purchase,0.65,232.89,1100
11747,12/11/2018,2018,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11748,02/11/2019,2019,Mitsubishi,Outlander,Nassau,11714,PHEV,Lease,0.65,232.89,1100
11749,10/12/2018,2018,Mitsubishi,Outlander,Suffolk,11782,PHEV,Purchase,0.65,232.89,1100
11750,06/11/2019,2019,Mitsubishi,Outlander,Saratoga,12020,PHEV,Lease,0.65,232.89,1100
11751,04/10/2019,2019,Mitsubishi,Outlander,Oneida,13304,PHEV,Purchase,0.65,232.89,1100
11752,02/06/2019,2019,Mitsubishi,Outlander,Onondaga,13224,PHEV,Lease,0.65,232.89,1100
11753,09/28/2018,2018,Mitsubishi,Outlander,Monroe,14586,PHEV,Lease,0.65,232.89,1100
11754,12/22/2018,2018,Mitsubishi,Outlander,Nassau,11520,PHEV,Lease,0.65,232.89,1100
11755,07/17/2019,2019,Mitsubishi,Outlander,Orleans,14103,PHEV,Purchase,0.65,232.89,1100
11756,03/21/2019,2019,Mitsubishi,Outlander,Suffolk,11746,PHEV,Purchase,0.65,232.89,1100
11757,03/30/2019,2019,Mitsubishi,Outlander,Suffolk,11784,PHEV,Purchase,0.65,232.89,1100
11758,05/04/2019,2019,Mitsubishi,Outlander,Suffolk,11720,PHEV,Lease,0.65,232.89,1100
11759,05/17/2019,2019,Mitsubishi,Outlander,Nassau,11762,PHEV,Purchase,0.65,232.89,1100
11760,05/30/2019,2019,Mitsubishi,Outlander,Nassau,11735,PHEV,Lease,0.65,232.89,1100
11761,12/30/2019,2019,Mitsubishi,Outlander,Suffolk,11953,PHEV,Purchase,0.65,232.89,1100
11762,11/24/2019,2019,Mitsubishi,Outlander,Suffolk,11786,PHEV,Purchase,0.65,232.89,1100
11763,06/28/2019,2019,Mitsubishi,Outlander,Nassau,11762,PHEV,Lease,0.65,232.89,1100
11765,12/30/2019,2019,Mitsubishi,Outlander,Suffolk,11740,PHEV,Purchase,0.65,232.89,1100
11766,09/29/2019,2019,Mitsubishi,Outlander,Nassau,11791,PHEV,Lease,0.65,232.89,1100
11767,11/21/2019,2019,Mitsubishi,Outlander,Ulster,12409,PHEV,Purchase,0.65,232.89,1100
11769,05/29/2018,2018,Mitsubishi,Outlander,Onondaga,13219,PHEV,Lease,0.65,232.89,1100
11770,03/20/2018,2018,Mitsubishi,Outlander,Clinton,12901,PHEV,Purchase,0.65,232.89,1100
11771,01/17/2018,2018,Mitsubishi,Outlander,Onondaga,13084,PHEV,Purchase,0.65,232.89,1100
11772,01/30/2018,2018,Mitsubishi,Outlander,Albany,12158,PHEV,Purchase,0.65,232.89,1100
11773,05/10/2018,2018,Mitsubishi,Outlander,Erie,14127,PHEV,Purchase,0.65,232.89,1100
11774,09/01/2019,2019,Mitsubishi,Outlander,Lewis,13648,PHEV,Purchase,0.65,232.89,1100
11775,03/26/2018,2018,Mitsubishi,Outlander,Nassau,11735,PHEV,Purchase,0.65,232.89,1100
11776,04/10/2018,2018,Mitsubishi,Outlander,Nassau,11561,PHEV,Purchase,0.65,232.89,1100
11777,09/19/2018,2018,Mitsubishi,Outlander,Monroe,14559,PHEV,Purchase,0.65,232.89,1100
11778,07/31/2018,2018,Mitsubishi,Outlander,Fulton,12025,PHEV,Purchase,0.65,232.89,1100
11779,07/24/2019,2019,Mitsubishi,Outlander,Monroe,14619,PHEV,Purchase,0.65,232.89,1100
11780,05/11/2018,2018,Mitsubishi,Outlander,Suffolk,11787,PHEV,Purchase,0.65,232.89,1100
11781,06/11/2018,2018,Mitsubishi,Outlander,Nassau,11550,PHEV,Purchase,0.65,232.89,1100
11782,12/14/2018,2018,Mitsubishi,Outlander,Suffolk,11721,PHEV,Purchase,0.65,232.89,1100
11783,12/19/2018,2018,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11784,10/02/2018,2018,Mitsubishi,Outlander,Suffolk,11768,PHEV,Purchase,0.65,232.89,1100
11785,09/02/2018,2018,Mitsubishi,Outlander,Rensselaer,12180,PHEV,Lease,0.65,232.89,1100
11786,06/20/2018,2018,Mitsubishi,Outlander,Schenectady,12308,PHEV,Lease,0.65,232.89,1100
11787,01/09/2019,2019,Mitsubishi,Outlander,Ulster,12446,PHEV,Purchase,0.65,232.89,1100
11788,09/05/2018,2018,Mitsubishi,Outlander,Erie,14141,PHEV,Lease,0.65,232.89,1100
11789,10/02/2019,2019,Mitsubishi,Outlander,Monroe,14472,PHEV,Lease,0.65,232.89,1100
11790,11/15/2018,2018,Mitsubishi,Outlander,Saratoga,12065,PHEV,Lease,0.65,232.89,1100
11791,04/23/2019,2019,Mitsubishi,Outlander,Erie,14221,PHEV,Purchase,0.65,232.89,1100
11792,03/19/2019,2019,Mitsubishi,Outlander,Suffolk,11738,PHEV,Purchase,0.65,232.89,1100
11793,11/30/2018,2018,Mitsubishi,Outlander,Rockland,10968,PHEV,Purchase,0.65,232.89,1100
11794,08/30/2018,2018,Mitsubishi,Outlander,Nassau,11554,PHEV,Purchase,0.65,232.89,1100
11795,10/17/2018,2018,Mitsubishi,Outlander,Monroe,14534,PHEV,Lease,0.65,232.89,1100
11796,10/03/2018,2018,Mitsubishi,Outlander,Suffolk,11764,PHEV,Purchase,0.65,232.89,1100
11797,04/20/2019,2019,Mitsubishi,Outlander,Nassau,11563,PHEV,Lease,0.65,232.89,1100
11798,10/25/2019,2019,Mitsubishi,Outlander,Rensselaer,12061,PHEV,Purchase,0.65,232.89,1100
11799,05/24/2019,2019,Mitsubishi,Outlander,Suffolk,11776,PHEV,Lease,0.65,232.89,1100
11800,07/01/2019,2019,Mitsubishi,Outlander,Nassau,11040,PHEV,Purchase,0.65,232.89,1100
11801,06/27/2019,2019,Mitsubishi,Outlander,Suffolk,11776,PHEV,Lease,0.65,232.89,1100
11802,09/03/2019,2019,Mitsubishi,Outlander,Westchester,10562,PHEV,Purchase,0.65,232.89,1100
11803,08/12/2019,2019,Mitsubishi,Outlander,Nassau,11545,PHEV,Purchase,0.65,232.89,1100
11804,10/06/2019,2019,Mitsubishi,Outlander,Suffolk,11944,PHEV,Purchase,0.65,232.89,1100
11805,12/11/2018,2018,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11806,02/19/2018,2018,Mitsubishi,Outlander,Suffolk,11743,PHEV,Purchase,0.65,232.89,1100
11807,01/05/2018,2018,Mitsubishi,Outlander,New York,10028,PHEV,Purchase,0.65,232.89,1100
11808,02/07/2018,2018,Mitsubishi,Outlander,Onondaga,13027,PHEV,Purchase,0.65,232.89,1100
11809,02/06/2018,2018,Mitsubishi,Outlander,Nassau,11783,PHEV,Purchase,0.65,232.89,1100
11810,04/04/2018,2018,Mitsubishi,Outlander,Onondaga,13027,PHEV,Purchase,0.65,232.89,1100
11811,11/01/2018,2018,Mitsubishi,Outlander,Westchester,10576,PHEV,Purchase,0.65,232.89,1100
11812,03/01/2018,2018,Mitsubishi,Outlander,Monroe,14622,PHEV,Lease,0.65,232.89,1100
11813,06/21/2018,2018,Mitsubishi,Outlander,Oneida,13502,PHEV,Lease,0.65,232.89,1100
11814,07/16/2018,2018,Mitsubishi,Outlander,Tompkins,14850,PHEV,Purchase,0.65,232.89,1100
11815,02/20/2018,2018,Mitsubishi,Outlander,Monroe,14620,PHEV,Lease,0.65,232.89,1100
11816,04/02/2018,2018,Mitsubishi,Outlander,Nassau,11565,PHEV,Lease,0.65,232.89,1100
11817,05/09/2018,2018,Mitsubishi,Outlander,Oneida,13413,PHEV,Purchase,0.65,232.89,1100
11818,03/26/2018,2018,Mitsubishi,Outlander,Nassau,11580,PHEV,Lease,0.65,232.89,1100
11819,01/26/2018,2018,Mitsubishi,Outlander,Suffolk,11767,PHEV,Purchase,0.65,232.89,1100
11820,03/14/2018,2018,Mitsubishi,Outlander,Jefferson,13607,PHEV,Purchase,0.65,232.89,1100
11821,11/06/2018,2018,Mitsubishi,Outlander,Cayuga,13064,PHEV,Purchase,0.65,232.89,1100
11822,06/07/2018,2018,Mitsubishi,Outlander,Nassau,11510,PHEV,Purchase,0.65,232.89,1100
11823,04/23/2018,2018,Mitsubishi,Outlander,Nassau,11791,PHEV,Purchase,0.65,232.89,1100
11824,05/17/2018,2018,Mitsubishi,Outlander,Ulster,12498,PHEV,Purchase,0.65,232.89,1100
11825,08/30/2018,2018,Mitsubishi,Outlander,Nassau,11040,PHEV,Lease,0.65,232.89,1100
11826,11/20/2018,2018,Mitsubishi,Outlander,Ulster,12566,PHEV,Purchase,0.65,232.89,1100
11827,12/11/2018,2018,Mitsubishi,Outlander,Oneida,13403,PHEV,Purchase,0.65,232.89,1100
11828,02/15/2019,2019,Mitsubishi,Outlander,Suffolk,11742,PHEV,Purchase,0.65,232.89,1100
11829,11/20/2018,2018,Mitsubishi,Outlander,Nassau,11023,PHEV,Lease,0.65,232.89,1100
11830,07/05/2018,2018,Mitsubishi,Outlander,Suffolk,11788,PHEV,Lease,0.65,232.89,1100
11831,08/25/2018,2018,Mitsubishi,Outlander,Otsego,13820,PHEV,Purchase,0.65,232.89,1100
11832,08/14/2018,2018,Mitsubishi,Outlander,New York,10019,PHEV,Purchase,0.65,232.89,1100
11833,09/20/2018,2018,Mitsubishi,Outlander,Suffolk,11722,PHEV,Purchase,0.65,232.89,1100
11834,10/25/2018,2018,Mitsubishi,Outlander,Rensselaer,12198,PHEV,Purchase,0.65,232.89,1100
11835,09/30/2018,2018,Mitsubishi,Outlander,Nassau,11762,PHEV,Lease,0.65,232.89,1100
11836,11/15/2019,2019,Mitsubishi,Outlander,Madison,13030,PHEV,Purchase,0.65,232.89,1100
11837,04/03/2019,2019,Mitsubishi,Outlander,Suffolk,11779,PHEV,Purchase,0.65,232.89,1100
11839,12/15/2018,2018,Mitsubishi,Outlander,Onondaga,13104,PHEV,Purchase,0.65,232.89,1100
11840,11/29/2018,2018,Mitsubishi,Outlander,Queens,11414,PHEV,Purchase,0.65,232.89,1100
11841,01/23/2019,2019,Mitsubishi,Outlander,Suffolk,11741,PHEV,Purchase,0.65,232.89,1100
11842,08/24/2019,2019,Mitsubishi,Outlander,Nassau,11590,PHEV,Purchase,0.65,232.89,1100
11843,04/18/2019,2019,Mitsubishi,Outlander,Suffolk,11742,PHEV,Lease,0.65,232.89,1100
11844,09/19/2019,2019,Mitsubishi,Outlander,Rensselaer,12185,PHEV,Purchase,0.65,232.89,1100
11845,10/08/2019,2019,Mitsubishi,Outlander,Orange,10950,PHEV,Purchase,0.65,232.89,1100
11846,08/26/2019,2019,Mitsubishi,Outlander,Suffolk,11722,PHEV,Purchase,0.65,232.89,1100
11847,11/26/2019,2019,Mitsubishi,Outlander,Suffolk,11763,PHEV,Purchase,0.65,232.89,1100
11849,12/13/2019,2019,Mitsubishi,Outlander,Saratoga,12065,PHEV,Purchase,0.65,232.89,1100
11851,12/13/2019,2019,Mitsubishi,Outlander,Saratoga,12188,PHEV,Purchase,0.65,232.89,1100
11852,12/21/2019,2019,Subaru,Crosstrek PHEV,Suffolk,11980,PHEV,Lease,1.73,301.46,500
11853,05/28/2019,2019,Subaru,Crosstrek PHEV,Erie,14222,PHEV,Purchase,1.73,301.46,500
11854,05/24/2019,2019,Subaru,Crosstrek PHEV,Ulster,12561,PHEV,Lease,1.73,301.46,500
11855,11/18/2019,2019,Subaru,Crosstrek PHEV,Ulster,12498,PHEV,Purchase,1.73,301.46,500
11856,12/12/2019,2019,Subaru,Crosstrek PHEV,Dutchess,12508,PHEV,Lease,1.73,301.46,500
11857,12/06/2019,2019,Subaru,Crosstrek PHEV,Tompkins,14867,PHEV,Purchase,1.73,301.46,500
11858,09/21/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
11859,07/16/2019,2019,Subaru,Crosstrek PHEV,Warren,12804,PHEV,Purchase,1.73,301.46,500
11860,12/12/2019,2019,Subaru,Crosstrek PHEV,Tioga,14883,PHEV,Purchase,1.73,301.46,500
11861,09/24/2019,2019,Subaru,Crosstrek PHEV,Kings,11222,PHEV,Purchase,1.73,301.46,500
11862,09/10/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
11863,11/26/2019,2019,Subaru,Crosstrek PHEV,Onondaga,13206,PHEV,Purchase,1.73,301.46,500
11866,12/23/2019,2019,Subaru,Crosstrek PHEV,Putnam,10516,PHEV,Purchase,1.73,301.46,500
11867,09/21/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
11868,05/03/2019,2019,Subaru,Crosstrek PHEV,Albany,12054,PHEV,Purchase,1.73,301.46,500
11869,09/10/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
11870,12/27/2019,2019,Subaru,Crosstrek PHEV,Bronx,10463,PHEV,Purchase,1.73,301.46,500
11871,11/07/2019,2019,Subaru,Crosstrek PHEV,Tompkins,14850,PHEV,Purchase,1.73,301.46,500
11872,08/22/2019,2019,Subaru,Crosstrek PHEV,Oswego,13126,PHEV,Purchase,1.73,301.46,500
11873,09/28/2019,2019,Subaru,Crosstrek PHEV,Suffolk,11738,PHEV,Purchase,1.73,301.46,500
11874,09/10/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
11876,06/26/2019,2019,Subaru,Crosstrek PHEV,Nassau,11050,PHEV,Purchase,1.73,301.46,500
11877,08/20/2019,2019,Subaru,Crosstrek PHEV,Dutchess,12538,PHEV,Purchase,1.73,301.46,500
11879,09/21/2019,2019,Subaru,Crosstrek PHEV,Oneida,13403,PHEV,Purchase,1.73,301.46,500
